101102859490,夕照寺西里,广渠门,东城,495,56.04㎡,39.83㎡,板楼,88330,2室1厅1厨1卫,低楼层 (共6层),平层,东 北,混合结构,精装,一梯五户,集中供暖,无,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102859490.html
101103109868,绿景馨园,广渠门,东城,700,70.57㎡,63.22㎡,板楼,99193,2室1厅1厨1卫,中楼层 (共6层),平层,南 北,钢混结构,其他,一梯四户,自供暖,无,70年,普通住宅,https://bj.lianjia.com/ershoufang/101103109868.html
101101395976,金世纪嘉园,广渠门,东城,660,77.95㎡,62.96㎡,塔楼,84670,1室1厅1厨1卫,中楼层 (共21层),平层,西南,钢混结构,精装,四梯十六户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101101395976.html
101102462727,丽水湾畔家园,广渠门,东城,1065,139.91㎡,112.53㎡,塔楼,76121,3室1厅1厨2卫,中楼层 (共21层),平层,南 北,钢混结构,精装,两梯八户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102462727.html
101102468469,水上华城,广渠门,东城,1380,144.73㎡,113.05㎡,板楼,95350,3室2厅1厨2卫,低楼层 (共20层),平层,东 西,钢混结构,精装,两梯两户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102468469.html
101102765945,远洋德邑,广渠门,东城,1480,168.59㎡,138.84㎡,板塔结合,87787,3室1厅1厨2卫,中楼层 (共14层),平层,东南,钢混结构,简装,一梯四户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102765945.html
101102662649,安化北里,广渠门,东城,658,71.57㎡,50.6㎡,板楼,91938,3室1厅1厨1卫,中楼层 (共6层),平层,南 北,混合结构,毛坯,一梯三户,集中供暖,无,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102662649.html
101102790765,冠城名敦道,广渠门,东城,1950,174.97㎡,130.31㎡,板楼,111448,3室1厅1厨2卫,中楼层 (共27层),平层,南 北,钢混结构,精装,两梯两户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102790765.html
101102881042,绿景馨园,广渠门,东城,880,89.45㎡,80.06㎡,板楼,98379,3室2厅1厨1卫,底层 (共6层),平层,东 南 北,钢混结构,简装,一梯三户,自供暖,无,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102881042.html
101102929369,保利蔷薇,广渠门,东城,1000,95.14㎡,76.53㎡,板塔结合,105109,2室2厅1厨1卫,中楼层 (共16层),平层,东,钢混结构,精装,三梯十一户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102929369.html
101103045015,冠城名敦道,广渠门,东城,499,68.19㎡,48.06㎡,塔楼,73178,1室0厅1厨1卫,中楼层 (共23层),平层,东,钢混结构,精装,七梯二十三户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101103045015.html
101103009661,广渠家园,广渠门,东城,530,62.02㎡,49.06㎡,塔楼,85457,2室1厅1厨1卫,顶层 (共28层),平层,西,钢混结构,简装,三梯十户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101103009661.html
101101789373,远洋德邑,广渠门,东城,650,72.34㎡,57.21㎡,塔楼,89854,1室1厅1厨1卫,高楼层 (共22层),平层,西北,钢混结构,精装,三梯十三户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101101789373.html
101102112049,冠城名敦道,广渠门,东城,790,131.74㎡,99.19㎡,塔楼,59967,1室1厅0厨1卫,中楼层 (共23层),平层,东北,钢混结构,精装,四梯十三户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102112049.html
101102571269,保利蔷薇,广渠门,东城,1020,94.04㎡,75.65㎡,板塔结合,108465,2室1厅1厨1卫,低楼层 (共16层),平层,南,钢混结构,精装,三梯十一户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102571269.html
101102953112,安化北里,广渠门,东城,620,69.66㎡,49.4㎡,塔楼,89004,2室1厅1厨1卫,中楼层 (共17层),平层,南,混合结构,精装,两梯八户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101102953112.html
101103004249,保利蔷薇,广渠门,东城,620,59.25㎡,47.66㎡,板塔结合,104642,1室1厅1厨1卫,高楼层 (共16层),平层,北,钢混结构,精装,三梯十一户,集中供暖,有,70年,普通住宅,https://bj.lianjia.com/ershoufang/101103004249.html
